transaction_id,order_id,order_line_number,order_date,order_year,order_month,order_month_name,order_quarter,order_day_of_week,ship_date,delivery_date,customer_id,customer_full_name,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_state,customer_zip,customer_region,customer_segment,customer_gender,customer_age,customer_age_group,product_id,product_name,sku,brand,category,sub_category,department,quantity_ordered,unit_list_price,discount_pct,unit_selling_price,line_total_before_tax,tax_rate_pct,tax_amount,line_total_with_tax,store_id,store_name,store_city,store_state,store_region,store_type,employee_id,employee_name,employee_job_title,promo_id,promo_name,sales_channel,payment_method,shipping_method,order_status,is_returned,cost_price,gross_profit,data_source,record_created_ts,last_modified_ts
TXN-10002731-7288,10002731,2,"June 19, 2022",2022,6,June,Q2,Sunday,,06/24/2022,1016,Susan Scott,Susan,Scott,susan.scott@yahoo.com,+17689764937,Indianapolis,Indiana,22196,Midwest,Silver,Female,42,36-50,2042,Protein Powder Whey 5lb,SKU-2042-7028,MuscleFuel,Health,Supplements,Health & Beauty,5,$54.99,36.0,$35.19,$175.95,7.000000000000001,12.32,188.27,3005,Grand Avenue Flagship,Cleveland,Ohio,Midwest,Flagship,4087,Mark Young,Regional Manager,5018,Loyalty Reward,Mobile,gift card,Express,PROCESSING,No,$125.25,50.70,crm,2022-06-19 00:00:00,2022-06-24 00:00:00
TXN-10003728-9895,10003728,2,13/08/2023,2023,8,August,Q3,Sunday,2023/08/19,2023/08/20,1287,Frank Sanders,Frank,Sanders,frank.sanders301@@@mail.com,851.236.2829,Baltimore,MD,32968,Northeast,Bronze,Non-Binary,48,36-50,2001,Wireless Bluetooth Headphones,SKU-2001-7938,SoundPro,Electronics,Audio,Technology,2,149.99,0.0,$149.99,$299.98,9.0,$27.00,326.98,3024,Lakefront Outlet,San Antonio,TX,South,Pop-Up,4014,Aaron Lee,Sales Associate,,no promo,in-store,Credit Card,Standard Shipping,Delivered,No,$133.82,,erp,2023-08-13 00:00:00,2023-08-13 00:00:00
TXN-10003679-9761,10003679,2,20/12/2023,2023,12,December,Q4,Wednesday,01-01-2024,"Jan 02, 2024",9922,Ms. Donna Jackson,donna,Jackson,,  587-721-7897,  Milwaukee,Wiscosin,23448,Midwest,Platinum,male,30,26-35,2058,Desk Lamp LED Adjustable,SKU-2058-2037,LumLight,Office,Lighting,Books & Office,1,44.99,23.0,34.64,34.64,10.0,3.46,38.10,3027,Downtown Hub Standard,Sacramento,CA,West,Pop-Up,4011,Jack Brooks,Regional Manager,5006,No Promo,Store,credit card,Express,pending,Yes,$23.50,$11.14,erp,2023-12-20 00:00:00,2023-12-20 00:00:00
TXN-10003175-8436,10003175,1,08/02/2020,2020,8,August,Q3,Sunday,14/08/2020,15-08-2020,1279,Timothy Reyes,Timothy,REYES,timothyreyes@aol.com,4597141212,Boston,Massachusetts,15756,Northeast,Bronze,F,22,18-25,2060,Whiteboard 24x36,SKU-2060-5372,WriteOn,Office,Presentation,Books & Office,2,49.99,39.0,30.49,$60.98,7.000000000000001,4.27,65.25,3017,Parkway Express,Fresno,California,West,Pop-Up,4086,Samuel Ward,Regional Manager,5017,Bundle Deal,APP,apple pay,Pickup,Processing,No,43.12,17.86,ERP,2020-08-02 00:00:00,2020-08-06 00:00:00
TXN-10007119-19102,10007119,3,"February 18, 2021",2021,2,February,Q1,Thursday,2021/02/21,2021-02-23,9922,Ms. Donna Jackson,donna,Jackson,,  587-721-7897,  Milwaukee,Wiscosin,23448,Midwest,Platinum,male,30,26-35,2046,Multivitamin Daily 120ct,SKU-2046-2719,VitaCore,Health,Vitamins,Health & Beauty,3,$24.99,21.0,19.74,$59.22,7.000000000000001,4.15,63.37,3004,City Center Express,Fresno,CA,West,Express,4048,Tyler Mendoza,Senior Sales Associate,5003,Flash Sale,phone,PayPal,standard shipping,Processing,FALSE,30.27,28.95,pos,2021-02-18 00:00:00,2021-02-21 00:00:00
TXN-10006813-18281,10006813,2,"August 02, 2020",2020,8,August,Q3,Sunday,,03-08-2020,1182,Prof. Sarah Mitchell,SARAH,Mitchell,sarah_mitchell@icloud.com,6927866074,Portland,OR,89391,West,Silver,,38,36-50,2021,Stainless Steel Cookware Set 10pc,SKU-2021-9597,ChefSelect,Kitchen,Cookware,Home & Garden,1,249.99,9.0,$227.49,227.49,6.0,13.65,$241.14,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4011,Jack Brooks,Regional Manager,5030,  Winter Clearance ,Mobile App,credit card,STANDARD,CANCELLED,N,,92.19,POS,2020-08-02 00:00:00,
TXN-10007495-20094,10007495,1,23-05-2021,2021,5,May,Q2,Sunday,2021-05-27,2021-06-06,1061,Mrs. Patricia Morris,Patricia,Morris,patricia_morris69@gmail.com,551-863-2791,Denver,CO,53383,West,Silver,Other,58,51-65,2057,Wireless Mouse Ergonomic,SKU-2057-9974,ClickEase,Office,Peripherals,Books & Office,2,$39.99,38.0,24.79,49.58,7.000000000000001,3.47,53.05,3011,North Gate Flagship,Memphis,Tennessee,SOUTH,Standard,4088,Kevin Carter,Sales Consultant,5028,Winter Clearance,APP,Apple Pay,Standard Shipping,Cancelled,1,37.20,12.38,Manual,2021-05-23 00:00:00,2021-05-28 00:00:00
TXN-10003153-8388,10003153,1,"June 10, 2023",2023,6,June,Q2,Saturday,2023-06-11,06/13/2023,1509,Mrs. Gregory Lopez,Gregory,Lopez,gregory_lopez@yahoo.com,+16297491380,San Antonio,Texas,23206,South,Gold,non-binary,61,51-65,2054,Stapler Heavy Duty,SKU-2054-5278,BindRight,office,Accessories,Books & Office,1,19.99,47.0,$10.59,$10.59,9.0,$0.95,11.54,3022,North Gate Flagship,Oklahoma City,OK,South,Flagship,4008,Raymond Campbell,Customer Advisor,5016,Loyalty Reward,catalog,BNPL,Same Day Delivery,Pending,Y,8.54,2.05,Web,2023-06-10 00:00:00,2023-06-10 00:00:00
TXN-10004787-12797,10004787,3,"June 15, 2020",2020,6,June,Q2,Monday,"June 24, 2020",2020-07-04,1193,Jose Richardson,Jose,Richardson,joserichardson@icloud.com,4863299327,Phoenix,AZ,96966,West,Silver,non-binary,41,36-50,2007,Portable Bluetooth Speaker,SKU-2007-6416,SoundPro,Electronics,Audio,Technology,2,$59.99,37.0,37.79,$75.58,5.0,$3.78,79.36,3049,Downtown Hub Flagship,Louisville,KY,South,Flagship,4041,Benjamin Gomez,Sales Manager,5023,Flash Sale,catalog,CASH,Free Shipping,DELIVERED,TRUE,48.28,,Manual,2020-06-15 00:00:00,2020-06-15 00:00:00
TXN-10006913-18540,10006913,1,03/10/2020,2020,10,October,Q4,Saturday,17/10/2020,2020-10-25,1245,Sarah Mitchell,Sarah,Mitchell,sarahmitchell@aol.com,249.511.2229,SAN ANTONIO,TX,28056,South,Bronze,Prefer not to say,64,51-65,2007,Portable Bluetooth Speaker,SKU-2007-6416,SoundPro,Electronics,Audio,Technology,1,59.99,37.0,37.79,$37.79,10.0,$3.78,$41.57,3005,Grand Avenue Flagship,Cleveland,Ohio,Midwest,Flagship,4093,Susan White,Store Manager,5023,Flash Sale,APP,bank transfer,Free Shipping,pending,0,$24.14,,erp,2020-10-03 00:00:00,2020-10-04 00:00:00
TXN-10005294-14208,10005294,1,07/12/2023,2023,12,December,Q4,Thursday,"Dec 21, 2023",24/12/2023,1065,Dorothy Jackson,Dorothy,Jackson,dorothy_jackson712@protonmail.com,+12029922526,Oklahoma City,Oklahoma,62129,South,Platinum,Non-Binary,39,36-50,2041,Vitamin C 1000mg 90 Tablets,SKU-2041-1431,VitaCore,health,Vitamins,Health & Beauty,1,$19.99,26.0,14.79,14.79,6.0,0.89,15.68,3048,Highland Standard,Kansas City,MO,Midwest,Pop-Up,4076,James Ruiz,Account Executive,5011,Flash Sale,Web,Debit Card,standard shipping,Pending,TRUE,7.53,7.26,POS,2023-12-07 00:00:00,2023-12-10 00:00:00
TXN-10002963-7896,10002963,1,"Aug 17, 2020",2020,8,August,Q3,Monday,2020/08/28,08/29/2020,1050,Joseph Davis,Joseph,  Davis ,joseph_davis@protonmail.com,(222) 605-5169,Sacramento,CA,18357,West,Bronze,MALE,45,36-50,2025,Blender High Performance,SKU-2025-9530,BlendPro,Kitchen,Appliances,Home & Garden,2,129.99,37.0,81.89,163.78,5.0,8.19,171.97,3045,Downtown Hub Flagship,Dallas,TX,South,Pop-Up,4058,Nicholas Evans,Sales Associate,5023,Flash Sale,Store,Buy Now Pay Later,Free Shipping,Cancelled,FALSE,98.42,$65.36,crm,2020-08-17 00:00:00,2020-08-19 00:00:00
TXN-10003842-10219,10003842,2,10/02/2023,2023,10,October,Q4,Monday,2023/10/05,10/08/2023,1354,Mr. Susan Richardson,Susan,Richardson,susan.richardson@aol.com,3279978578,Colorado Springs,Colorado,34485,West,Silver,Other,57,51-65,2058,Desk Lamp LED Adjustable,SKU-2058-2037,LumLight,Office,Lighting,Books & Office,2,$44.99,0.0,44.99,89.98,5.0,4.50,$94.48,3006,Parkway Outlet,Los Angeles,CA,West,Outlet,4057,Stephanie Nguyen,Sales Associate,,No Promo,Web,debit card,Free Ship,Shipped,No,$47.00,42.98,ERP,2023-10-02 00:00:00,2023-10-05 00:00:00
TXN-10002690-7162,10002690,3,2023-09-04,2023,9,September,Q3,Monday,12-09-2023,2023-09-15,1415,Ronald Cox,Ronald,Cox,ronald.cox755@yahoo.com,215-268-5327,Denver,CO,77576,West,Silver,FEMALE,43,36-50,2019,Gym Gloves Workout,SKU-2019-9734,FlexFit,Clothing,Accessories,Apparel & Sports,2,19.99,28.999999999999996,$14.19,28.38,7.000000000000001,1.99,30.37,3022,North Gate Flagship,Oklahoma City,OK,South,Flagship,4047,Brian Ruiz,Sales Representative,5004,No Promo,In-Store,Buy Now Pay Later,STANDARD,cancelled,N,,13.58,ERP,2023-09-04 00:00:00,
TXN-10001150-3069,10001150,1,"Apr 08, 2021",2021,4,April,Q2,Thursday,09-04-2021,04/17/2021,1561,Gregory Cooper,GREGORY,Cooper,gregorycooper658@mail.com,788.813.9789,Tucson,AZ,68172,West,Gold,Other,47,36-50,2059,Folder Organizer 10-Pack,SKU-2059-2635,FilePro,OFFICE,filing,Books & Office,3,12.99,23.0,$10.00,$30.00,5.0,1.50,$31.50,3013,Uptown Express,Columbus,OH,midwest,Outlet,4088,Kevin Carter,Sales Consultant,5006,No Promo,Catalog,Cash,Express Shipping,processing,TRUE,$16.77,$13.23,Web,2021-04-08 00:00:00,
TXN-10004318-11514,10004318,5,2022-12-01,2022,12,December,Q4,Thursday,12/01/2022,2022/12/07,1247,Rachel Flores,rachel,Flores,rachel_flores@hotmail.com,541.254.8230,San Antonio,TX,65389,South,Silver,Non-Binary,24,18-25,2054,Stapler Heavy Duty,SKU-2054-5278,BindRight,office,Accessories,Books & Office,2,19.99,37.0,12.59,$25.18,7.000000000000001,1.76,26.94,3024,Lakefront Outlet,San Antonio,TX,South,Pop-Up,4078,Joyce Wood,Account Executive,5023,Flash Sale,Store,Bank Transfer,Free Ship,Returned,0,,8.10,ERP,2022-12-01 00:00:00,2022-12-01 00:00:00
TXN-10003006-8007,10003006,1,12/05/2020,2020,5,May,Q2,Tuesday,16/05/2020,"May 24, 2020",1111,Mrs. Rebecca Martinez,Rebecca,Martinez,rebecca.martinez@hotmail.com,961-917-2311,Austin,TX,81884,South,Platinum,F,37,36-50,2018,Baseball Cap Adjustable,SKU-2018-2408,CapStyle,Clothing,Headwear,Apparel & Sports,1,24.99,39.0,$15.24,15.24,6.0,0.91,16.15,3018,Midtown Express,Charlotte,NC,South,Outlet,4054,Matthew Sanchez,Regional Manager,5017,Bundle Deal,IN STORE,credit card,In-Store Pickup,CANCELLED,No,9.23,6.01,Web,2020-05-12 00:00:00,2020-05-15 00:00:00
TXN-10007729-20707,10007729,2,2022/09/24,2022,9,September,Q3,Saturday,27/09/2022,30-09-2022,1268,Nicole Ramos,  Nicole ,Ramos,nicole_ramos394@hotmail.com,+19529484451,Albuquerque,NM,55527,West,Bronze,FEMALE,22,18-25,2064,Remote Control Car Racing,SKU-2064-6588,SpeedKing,Toys,RC Vehicles,Toys & Games,4,49.99,40.0,$29.99,$119.96,6.0,7.20,$127.16,3025,Downtown Hub Pop-Up,Colorado Springs,CO,West,Outlet,4096,Barbara Allen,Sales Consultant,5013,Holiday Special,online,Buy Now Pay Later,Same Day Delivery,processing,FALSE,,$35.56,pos,2022-09-24 00:00:00,
TXN-10000941-2541,10000941,4,31/01/2022,2022,1,January,Q1,Monday,02/07/2022,2022/02/16,1140,Christine Wright,Christine,Wright,christinewright@@@yahoo.com,306.901.8306,Seattle,WA,91185,West,Platinum,MALE,30,26-35,2040,Sleeping Bag -20F,SKU-2040-5501,WildCamp,Sports,Camping,Fitness & Outdoors,1,89.99,48.0,46.79,$46.79,10.0,4.68,51.47,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4006,Gregory Mendoza,Senior Sales Associate,5010,Weekend Deal,APP,gift card,Same Day,PROCESSING,0,,12.49,Manual,2022-01-31 00:00:00,
TXN-10003525-9346,10003525,1,04/06/2020,2020,4,April,Q2,Monday,"April 14, 2020",21/04/2020,1121,Prof. Larry Phillips,Larry,Phillips,larry_phillips796@icloud.com,+13158877776,Philadelphia,PA,95905,Northeast,Gold,M,43,36-50,2014,Women's Winter Jacket,SKU-2014-3549,WarmWear,Clothing,Outerwear,Apparel & Sports,2,129.99,10.0,116.99,233.98,5.0,$11.70,245.68,3034,Parkway Outlet,San Francisco,California,West,Pop-Up,4021,Katherine Wilson,Sales Associate,5005,Flash Sale,IN STORE,Cash,EXPRESS,returned,Yes,,138.82,pos,2020-04-06 00:00:00,2020-04-08 00:00:00
TXN-10006734-18067,10006734,1,2023/04/05,2023,4,April,Q2,Wednesday,04/13/2023,"Apr 14, 2023",1245,Sarah Mitchell,Sarah,Mitchell,sarahmitchell@aol.com,249.511.2229,SAN ANTONIO,TX,28056,South,Bronze,Prefer not to say,64,51-65,2003,Laptop 15.6 inch Core i7,SKU-2003-8028,TechBook,Electronics,Computers,Technology,1,"1,249.99",30.0,874.99,$874.99,7.000000000000001,$61.25,936.24,3012,South Park Pop-Up,Portland,OR,west,Flagship,4035,Ronald Cox,Sales Consultant,5021,No Promo,mobile,PAYPAL,In-Store Pickup,cancelled,0,645.70,$229.29,Manual,2023-04-05 00:00:00,2023-04-05 00:00:00
TXN-10002306-6121,10002306,2,"July 19, 2022",2022,7,July,Q3,Tuesday,"Jul 21, 2022",07/23/2022,1166,Raymond Miller,Raymond,Miller,raymond.miller@aol.com,+16498466196,Indianapolis,IN,74447,Midwest,Platinum,Female,24,18-25,2005,Mechanical Gaming Keyboard,SKU-2005-4228,GameGear,Electronics,PERIPHERALS,Technology,1,89.99,21.0,$71.09,71.09,6.0,4.27,75.36,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4073,Jennifer Martin,Sales Representative,5003,Flash Sale,ONLINE,Apple Pay,Overnight,Processing,FALSE,53.87,17.22,crm,2022-07-19 00:00:00,2022-07-19 00:00:00
TXN-10004737-12665,10004737,3,24-06-2020,2020,6,June,Q2,Wednesday,2020-06-27,"July 04, 2020",1152,Betty Clark,Betty,Clark,betty.clark994@aol.com,9727873409,Chicago,Illinois,72781,Midwest,Gold,female,57,51-65,2006,4K Webcam 1080p,SKU-2006-7909,ClearView,electronics,peripherals,Technology,1,$79.99,26.0,$59.19,59.19,7.000000000000001,4.14,$63.33,3004,City Center Express,Fresno,CA,West,Express,4090,Jennifer Bennett,Sales Manager,5011,Flash Sale,Store,Credit Card,Free Shipping,processing,1,33.39,25.80,erp,2020-06-24 00:00:00,2020-06-27 00:00:00
TXN-10000100-257,10000100,6,25-03-2023,2023,3,March,Q1,Saturday,"March 31, 2023",,1262,Ms. Anthony Carter,Anthony,Carter,anthony.carter@icloud.com,(637) 946-1935,baltimore,Maryland,85052,Northeast,Silver,Prefer not to say,30,26-35,2027,Instant Pot 8 Quart,SKU-2027-4461,PressurePlus,Kitchen,Appliances,Home & Garden,1,129.99,40.0,77.99,77.99,7.000000000000001,$5.46,83.45,3040,Westfield Mall Pop-Up,Tucson,Arizona,West,Outlet,4006,Gregory Mendoza,Senior Sales Associate,5025,No Promo,ONLINE,bnpl,Express,CANCELLED,Y,$51.28,$26.71,erp,2023-03-25 00:00:00,
TXN-10003316-8791,10003316,2,2020-12-11,2020,12,December,Q4,Friday,"December 24, 2020",,1169,Mr. Jacob Hernandez,Jacob,Hernandez,jacob_hernandez@gmail.com,509-604-7076,Tucson,AZ,44116,West,Silver,M,33,26-35,2040,Sleeping Bag -20F,SKU-2040-5501,WildCamp,Sports,Camping,Fitness & Outdoors,10,89.99,18.0,73.79,737.90,6.0,44.27,782.17,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4032,Dennis Bailey,Store Manager,5020,No Promo,Web,Buy Now Pay Later,Same Day,Shipped,N,343.00,394.90,Web,2020-12-11 00:00:00,
TXN-10007667-20558,10007667,3,09-08-2022,2022,8,August,Q3,Tuesday,2022-08-10,19-08-2022,1518,Prof. Cynthia Diaz,Cynthia,Diaz,cynthiadiaz@outlook.com,350-385-8812,New York,NY,33627,Northeast,Platinum,,62,51-65,2021,Stainless Steel Cookware Set 10pc,SKU-2021-9597,ChefSelect,Kitchen,Cookware,Home & Garden,1,249.99,48.0,129.99,$129.99,10.0,13.00,142.99,3040,Westfield Mall Pop-Up,Tucson,Arizona,West,Outlet,4016,Emily Wilson,Customer Advisor,5010,Weekend Deal,Online,Gift Card,Express,DELIVERED,FALSE,135.30,-5.31,ERP,2022-08-09 00:00:00,2022-08-10 00:00:00
TXN-10006519-17509,10006519,2,23-05-2022,2022,5,May,Q2,Monday,2022-06-01,"Jun 11, 2022",9748,Joyce Brown,jyce,Brown,JOYCE.BROWN@OUTLOOK.COM,8786475977,  Fresno,CA,15798,West,Bronze,non-binary,38,36-50,2014,Women's Winter Jacket,SKU-2014-3549,WarmWear,Clothing,Outerwear,Apparel & Sports,3,129.99,18.0,$106.59,319.77,7.000000000000001,22.38,342.15,3040,Westfield Mall Pop-Up,Tucson,Arizona,West,Outlet,4085,Ronald Cox,Sales Representative,5020,No Promo,Catalog,bank transfer,Standard Shipping,Delivered,Y,142.74,177.03,Manual,2022-05-23 00:00:00,
TXN-10006402-17195,10006402,3,2023-11-03,2023,11,November,Q4,Friday,2023/11/04,"Nov 07, 2023",1357,Donna Rivera,Donna,Rivera,donna.rivera@@@icloud.com,8276716684,Omaha,NE,86758,Midwest,Silver,Female,49,36-50,2055,Sticky Notes 12-Pack,SKU-2055-5955,PostIt,Office,Stationery,Books & Office,3,$9.99,49.0,5.09,$15.27,10.0,1.53,16.80,3012,South Park Pop-Up,Portland,OR,west,Flagship,4040,Nancy Brooks,Sales Representative,5019,No Promo,phone,Buy Now Pay Later,Overnight Shipping,CANCELLED,0,$12.18,3.09,Web,2023-11-03 00:00:00,2023-11-07 00:00:00
TXN-10006373-17113,10006373,1,02-03-2021,2021,3,March,Q1,Tuesday,"March 02, 2021",03/04/2021,1204,Dr. Cynthia Brooks,Cynthia,Brooks,cynthia_brooks@aol.com,+19443795215,Seattle,Washington,89432,West,Bronze,F,48,36-50,2026,Cutting Board Set Bamboo,SKU-2026-1154,NaturalChef,kitchen,Utensils,Home & Garden,1,29.99,0.0,29.99,29.99,5.0,1.50,$31.49,3022,North Gate Flagship,Oklahoma City,OK,South,Flagship,4098,Tyler Young,Sales Consultant,,No Promo,Mobile,apple pay,Express Shipping,CANCELLED,TRUE,$14.59,15.40,Manual,2021-03-02 00:00:00,2021-03-04 00:00:00
TXN-10007697-20617,10007697,1,11/26/2024,2024,11,November,Q4,Tuesday,"December 08, 2024",09-12-2024,1218,Mrs. Catherine Walker,Catherine,Walker,catherinewalker128@gmail.com,9632077962,Austin,Texas,79220,South,Bronze,NB,28,26-35,2046,Multivitamin Daily 120ct,SKU-2046-2719,VitaCore,Health,Vitamins,Health & Beauty,1,$24.99,22.0,19.49,19.49,9.0,1.75,21.24,3048,Highland Standard,Kansas City,MO,Midwest,Pop-Up,4097,Maria Foster,Customer Advisor,5027,Weekend Deal,catalog,CASH,STANDARD,shipped,Yes,10.09,,Manual,2024-11-26 00:00:00,2024-11-29 00:00:00
TXN-10002976-7925,10002976,3,2023/03/25,2023,3,March,Q1,Saturday,07-04-2023,"Apr 10, 2023",1570,Ryan Walker,Ryan,Walker,ryanwalker96@outlook.com,486.469.1732,San Antonio,Texas,50811,South,Silver,female,60,51-65,2023,Air Fryer 5.8 Quart,SKU-2023-1048,AirCook,  Kitchen ,Appliances,Home & Garden,1,99.99,30.0,69.99,69.99,8.0,5.60,75.59,3014,Highland Express,Columbus,OH,MIDWEST,Express,4062,Sharon Kelly,Store Manager,5015,Cyber Monday,Online,CASH,In-Store Pickup,SHIPPED,N,42.83,27.16,POS,2023-03-25 00:00:00,2023-03-30 00:00:00
TXN-10000422-1136,10000422,3,2020-06-27,2020,6,June,Q2,Saturday,27/06/2020,30/06/2020,1572,Angela Campbell,Angela,Campbell,angela_campbell944@hotmail.com,+13795072482,Austin,Texas,92159,South,Gold,female,60,51-65,2021,Stainless Steel Cookware Set 10pc,SKU-2021-9597,ChefSelect,Kitchen,Cookware,Home & Garden,1,$249.99,41.0,$147.49,$147.49,6.0,8.85,$156.34,3019,City Center Standard,San Antonio,Texas,south,Standard,4032,Dennis Bailey,Store Manager,5014,NO PROMO,IN STORE,debit card,standard shipping,Delivered,Yes,$135.30,12.19,Manual,2020-06-27 00:00:00,2020-06-27 00:00:00
TXN-10005985-16061,10005985,2,2023-04-15,2023,4,April,Q2,Saturday,"April 23, 2023",26/04/2023,1474,Joseph Alvarez,Joseph,Alvarez,joseph_alvarez@gmail.com,+17837149156,Atlanta,GA,78259,South,Silver,FEMALE,47,36-50,2019,Gym Gloves Workout,SKU-2019-9734,FlexFit,Clothing,Accessories,Apparel & Sports,2,$19.99,40.0,11.99,23.98,8.0,1.92,25.90,3023,Midtown Outlet,Indianapolis,IN,Midwest,Outlet,4097,Maria Foster,Customer Advisor,5025,No Promo,in-store,CREDIT CARD,Same Day Delivery,CANCELLED,1,14.80,$9.18,pos,2023-04-15 00:00:00,2023-04-20 00:00:00
TXN-10001325-3530,10001325,3,2024-12-03,2024,12,December,Q4,Tuesday,2024/12/06,12/15/2024,1414,Mrs. Patricia Long,PATRICIA,Long,patricialong577@gmail.com,,San Diego,CA,49010,West,Bronze,Non-Binary,53,51-65,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,4,89.99,37.0,56.69,226.76,9.0,$20.41,$247.17,3039,Lakefront Pop-Up,Baltimore,MD,  Northeast ,Outlet,4059,Jacob Foster,Store Manager,5023,Flash Sale,phone,gift card,Express Shipping,PROCESSING,Yes,164.44,62.32,crm,2024-12-03 00:00:00,2024-12-03 00:00:00
TXN-10003956-10529,10003956,5,"August 12, 2024",2024,8,August,Q3,Monday,17-08-2024,"August 22, 2024",1207,Dr. Sandra White,Sandra,White,sandra.white@outlook.com,303.209.2000,Houston,Texas,15486,South,Silver,male,25,18-25,2054,Stapler Heavy Duty,SKU-2054-5278,BindRight,office,Accessories,Books & Office,2,19.99,0.0,19.99,$39.98,5.0,2.00,$41.98,3036,Riverside Pop-Up,Chicago,Illinois,Midwest,Standard,4029,Laura Smith,Store Manager,,No Promo,mobile,credit card,Overnight Shipping,shipped,Y,17.08,22.90,Manual,2024-08-12 00:00:00,2024-08-16 00:00:00
TXN-10002586-6866,10002586,1,10-07-2022,2022,7,July,Q3,Sunday,07/10/2022,12/07/2022,1525,Mr. Tyler Robinson,Tyler,Robinson,tyler_robinson11@yahoo.com,342.302.2721,New York,New York,73584,Northeast,Silver,,52,51-65,2046,Multivitamin Daily 120ct,SKU-2046-2719,VitaCore,Health,Vitamins,Health & Beauty,1,$24.99,40.0,14.99,$14.99,10.0,$1.50,16.49,3001,North Gate Express,Baltimore,Maryland,Northeast,Standard,4026,Alexander Ross,Sales Consultant,5025,No Promo,Online,paypal,EXPRESS,Processing,N,10.09,4.90,POS,2022-07-10 00:00:00,2022-07-12 00:00:00
TXN-10004471-11939,10004471,4,2023/10/17,2023,10,October,Q4,Tuesday,"October 21, 2023",24-10-2023,1350,Mrs. Steven Cox,Steven,Cox,steven_cox204@gmail.com,+17018092770,San Francisco,CA,57360,West,Bronze,Non-Binary,62,51-65,2047,Sunscreen SPF 50 Spray,SKU-2047-1674,SunGuard,Health,Skincare,Health & Beauty,1,16.99,18.0,13.93,13.93,6.0,0.84,$14.77,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4078,Joyce Wood,Account Executive,5020,  No Promo ,In-Store,debit card,Free Ship,pending,TRUE,7.23,,Manual,2023-10-17 00:00:00,2023-10-22 00:00:00
TXN-10000891-2415,10000891,4,07/18/2022,2022,7,July,Q3,Monday,2022/08/01,2022-08-04,1177,Melissa King,Melissa,King,melissaking@yahoo.com,(648) 668-2817,Austin,TX,15501,South,Silver,Prefer not to say,49,36-50,2030,Stand Mixer 5 Quart,SKU-2030-4078,BakePro,Kitchen,Appliances,Home & Garden,1,349.99,23.0,269.49,269.49,7.000000000000001,18.86,288.35,3015,Lakefront Outlet,Fresno,California,West,Pop-Up,4075,Jeffrey Edwards,Regional Manager,5002,Winter Clearance,catalog,Credit Card,standard shipping,pending,TRUE,171.29,98.20,Manual,2022-07-18 00:00:00,2022-07-23 00:00:00
TXN-10002452-6530,10002452,1,03/07/2021,2021,3,March,Q1,Sunday,14-03-2021,"Mar 21, 2021",1244,Gregory Turner,Gregory,Turner,gregory_turner@protonmail.com,,Baltimore,MD,64405,Northeast,Bronze,non-binary,42,36-50,2045,Hair Dryer Professional,SKU-2045-9252,StylePro,Beauty,Hair Care,Health & Beauty,1,69.99,48.0,$36.39,36.39,6.0,2.18,38.57,3042,Highland Pop-Up,Kansas City,MO,Midwest,Standard,4076,James Ruiz,Account Executive,5010,Weekend Deal,Online,BNPL,Same Day,Cancelled,FALSE,,,ERP,2021-03-07 00:00:00,
TXN-10006961-18659,10006961,6,07/31/2022,2022,7,July,Q3,Sunday,2022-08-06,2022-08-16,1468,Dr. Jerry Green,Jerry,Green,jerrygreen@gmail.com,(269) 795-1268,  Houston ,TX,27354,South,Bronze,M,24,18-25,2018,Baseball Cap Adjustable,SKU-2018-2408,CapStyle,Clothing,Headwear,Apparel & Sports,3,$24.99,40.0,14.99,$44.97,6.0,2.70,$47.67,3013,Uptown Express,Columbus,OH,midwest,Outlet,4023,Cynthia Smith,Sales Consultant,5025,No Promo,IN STORE,credit card,In-Store Pickup,Returned,FALSE,,17.28,crm,2022-07-31 00:00:00,2022-08-04 00:00:00
TXN-10005897-15823,10005897,2,2020-12-01,2020,12,December,Q4,Tuesday,12/14/2020,"Dec 23, 2020",1169,Mr. Jacob Hernandez,Jacob,Hernandez,jacob_hernandez@gmail.com,509-604-7076,Tucson,AZ,44116,West,Silver,M,33,26-35,2042,Protein Powder Whey 5lb,SKU-2042-7028,MuscleFuel,Health,Supplements,Health & Beauty,10,$54.99,18.0,45.09,450.90,9.0,$40.58,491.48,3007,Parkway Pop-Up,Philadelphia,PA,NORTHEAST,Pop-Up,4044,Joshua Jackson,Regional Manager,5020,No Promo,phone,CASH,Overnight,Cancelled,No,250.50,$200.40,ERP,2020-12-01 00:00:00,2020-12-03 00:00:00
